"FundManagerID","Funmager","Gender","BirthDate","NationalityCode","Nationality","DegreeID","Degree","Major","MajorChara","UniversityID","University","IsInternationalSchool","Is985Universities","Is211Universities","OveseaBack","PoliticalBack","Certificate","BusinessDuration","Resume"
"30575979","张昆","男","","CHN","中华人民共和国","2","硕士研究生","金融学","5","10143851","清华大学","1","1","1","","0","","","张昆先生，清华大学金融学硕士研究生，11年银行、基金行业从业经验。曾任中国邮政储蓄银行信评经理；雅利(上海)资产管理有限公司固定收益投资部投资经理；凯石基金管理有限公司投资四部总监。2020年2月加入汇安基金管理有限责任公司，担任多策略组混合资产投资总监、基金经理。2021年2月2日至2022年7月7日，任汇安嘉盈一年持有期债券型证券投资基金基金经理；2021年4月21日至2022年8月16日，任汇安稳裕债券型证券投资基金基金经理；2020年9月23日至2023年7月11日，任汇安恒鑫12个月定期开放纯债债券型发起式证券投资基金基金经理；2022年4月18日至2023年8月18日，任汇安丰益灵活配置混合型证券投资基金基金经理；2022年8月16日至2024年3月13日，任汇安裕和纯债债券型证券投资基金基金经理；2020年9月23日至2024年9月23日，任汇安裕鑫12个月定期开放纯债债券型发起式证券投资基金基金经理；2022年10月12日至2024年9月23日，任汇安裕盈纯债债券型证券投资基金基金经理；2021年10月12日至2024年12月2日，任汇安裕兴12个月定期开放纯债债券型发起式证券投资基金基金经理；2020年12月23日至今，任汇安恒利39个月定期开放纯债债券型证券投资基金基金经理；2021年1月12日至今，任汇安盛鑫三年定期开放纯债债券型发起式证券投资基金基金经理；2022年6月22日至今，任汇安裕同纯债债券型证券投资基金基金经理；2024年3月26日至今，任汇安信泰稳健一年持有期混合型证券投资基金基金经理。"
"30576007","徐玉良","男","","CHN","中华人民共和国","2","硕士研究生","统计学","1","10386497","德克萨斯农工大学","0","0","0","1,2","0","","","徐玉良先生，硕士。曾任职于江苏瑞华投资控股集团有限公司、兴业基金管理有限公司等。现任惠升基金管理有限责任公司基金经理。2025年7月3日起担任惠升惠泽灵活配置混合型发起式证券投资基金基金经理。"
"30576058","杨旭","男","","CHN","中华人民共和国","2","硕士研究生","","","10229098","伦敦政治经济学院","1","0","0","2","0","","","杨旭先生，伦敦政治经济学院硕士，具有基金从业资格。曾就职于中国银行股份有限公司总行、华夏基金管理有限公司，历任中国银行总行金融市场总部投资经理、司库投资经理，华夏基金机构债券投资部养老金、年金、专户投资经理。2019年12月加入南方基金，2020年2月19日至2020年9月25日，任投资经理；2020年9月25日至今，任南方安泰混合基金经理；2022年4月1日至今，任南方佳元6个月持有债券基金经理；2025年6月13日至今，任南方宝恒混合、南方利安灵活配置混合基金经理。"
"30000000000000018752","胡松","男","","CHN","中华人民共和国","2","硕士研究生","","","","","","","","","0","","19.00","胡松，硕士研究生，21年证券基金从业经历。曾任职于海通证券股份有限公司、中银国际证券有限责任公司、国泰基金管理有限公司、平安资产管理有限公司等。2017年1月再次加入国泰基金。2020年9月起任国泰金鹏蓝筹价值混合型证券投资基金的基金经理，2024年2月起兼任国泰金盛回报混合型证券投资基金的基金经理。2017年1月起任养老金及专户投资部总监，2017年7月起任投资总监（养老金）。"
"30576286","孙磊","男","","CHN","中华人民共和国","2","硕士研究生","金融学","5","10224613","华东师范大学","1","1","1","2","0","","8.00","孙磊先生，华东师范大学金融学硕士，曾先后任职于天相投资顾问有限公司、涌泉亿信投资管理有限公司、上海博观投资管理有限公司。2016年6月加入金信基金，历任化工行业研究员、专户投资经理，现任基金经理。"
"30576307","李长桥","男","","CAN","加拿大","2","硕士研究生","工学","1","10229103","美国麻省理工学院","1","0","0","2","0","","11.00","李长桥先生，美国麻省理工学院工学硕士，曾任职于国信证券股份有限公司；2011年9月至2017年7月，历任方正证券股份有限公司零售业务部副总经理，零售业务部总经理，零售与互联网金融部总经理，公司助理总裁，分管财富管理业务、投资顾问业务、金融科技等；2017年8月至今，任方正富邦基金管理有限公司总裁、北京方正富邦创融资产管理有限公司董事长、基金投资决策委员会主任，兼任国际投资部总经理，曾兼任权益投资部总经理。具有中国基金从业资格。2020年9月至今，任方正富邦创新动力混合型证券投资基金基金经理。2020年10月至今，任方正富邦科技创新混合型证券投资基金基金经理。"
"30000000000000028082","吴远怡","男","","CHN","中华人民共和国","2","硕士研究生","理学","1","","","","","","","0","","13.00","吴远怡先生，理学硕士，持有中国证券投资基金业从业证书。现任广发创新升级灵活配置混合型证券投资基金基金经理(自2020年9月30日起任职)、广发科技创新混合型证券投资基金基金经理(自2020年11月18日起任职)、广发价值核心混合型证券投资基金基金经理(自2022年11月1日起任职)、广发成长领航一年持有期混合型证券投资基金基金经理(自2023年3月10日起任职)、广发小盘成长混合型证券投资基金(LOF)基金经理(自2025年3月25日起任职)。曾任上海申银万国证券研究所有限公司研究员，惠理基金（香港）公司高级研究员、副基金经理，中国人寿资产管理有限公司投资经理，广发北交所精选两年定期开放混合型证券投资基金基金经理(自2021年11月23日至2025年12月23日)。"
"30576408","李淑彦","男","","CHN","中华人民共和国","2","硕士研究生","金融学","5","10143850","北京大学","1","1","1","","0","","","李淑彦，北京大学光华管理学院金融学硕士。2012年-2015年，先后在博时基金、永赢基金任研究员。2015年5月加入信达澳亚基金，历任研究员、基金经理助理，现任副总经理、专户投资部总监兼研究咨询部负责人。现任信澳匠心臻选两年持有期混合基金的基金经理（2020年10月30日起至今）、信澳周期动力混合型基金基金经理（2020年12月30日起至今）、信澳匠心严选一年持有期混合基金基金经理（2022年9月7日起至今）。"
"30576625","江俊晨","男","","CHN","中华人民共和国","2","硕士研究生","环球商业管理","7","","","","","","","0","","12.00","江俊晨先生，管理学硕士，曾在东吴基金、复华投信资产管理（香港）有限公司、恒生前海基金从事投研工作。历任高级研究员、研究部总经理、基金经理。现任上海光大证券资产管理有限公司投资经理。"
"30576660","申峰旗","男","","CHN","中华人民共和国","2","硕士研究生","金融学","5","10108599","普林斯顿大学","1","0","0","1,2","0","","15.00","申峰旗先生，普林斯顿大学金融学硕士，15年证券从业经验。历任长城人寿投资总监、长城财富保险资产管理公司副总经理，中信保诚人寿资产管理中心副总监、投资主管，嘉实基金投资经理；曾就职纽约的投资银行（巴克莱资本、花旗集团）和对冲基金（卡尔森资本）。现任新华基金副总经理兼投资总监，新华战略新兴产业灵活配置混合型证券投资基金基金经理、新华鑫益灵活配置混合型证券投资基金基金经理、新华行业轮换灵活配置混合型证券投资基金基金经理、新华趋势领航混合型证券投资基金基金经理、新华鑫泰灵活配置混合型证券投资基金基金经理。"
"30576721","武幼辉","男","","CHN","中华人民共和国","1","博士研究生","经济学","5","","","","","","","0","","7.00","武幼辉先生，经济学博士，持有中国证券投资基金业从业证书。现任广发基金管理有限公司宏观策略部总经理、广发聚祥灵活配置混合型证券投资基金基金经理(自2020年10月16日起任职)。曾任广发证券股份有限公司发展研究中心宏观策略分析师，融通基金管理有限公司研究部宏观策略研究员，恒生前海基金管理有限公司投资部投资策略经理，广发基金管理有限公司研究发展部宏观策略研究员、研究发展部总经理助理、宏观策略部副总经理。"
"30576722","葛飞","男","","CHN","中华人民共和国","2","硕士研究生","经济学","5","10143850","北京大学","1","1","1","","0","","10.00","葛飞先生，北京大学经济学硕士，11年证券从业经历。曾任海航资本控股有限公司研究员，中诚信国际信用评级公司高级分析师、高级项目经理、信用评级委员会委员。2016年3月加入本公司，历任固定收益投资部投资经理，现任固定收益投资部信用研究主管、基金经理。2020年10月至2022年5月担任摩根士丹利华鑫纯债稳定增值18个月定期开放债券型证券投资基金基金经理，2021年4月起担任摩根士丹利华鑫双利增强债券型证券投资基金基金经理，2021年9月起担任摩根士丹利华鑫灵动优选债券型证券投资基金基金经理，2022年8月起担任担任摩根士丹利华鑫多元收益债券型证券投资基金、摩根士丹利华鑫招惠一年持有期混合型证券投资基金、摩根士丹利华鑫纯债稳定添利18个月定期开放债券型证券投资基金基金经理。"
"30576725","杨添琦","男","","CHN","中华人民共和国","2","硕士研究生","理学","1","","","","","","","0","","5.00","杨添琦先生，理学硕士，本基金的基金经理。现任易方达基金管理有限公司基金经理、投资经理，易方达资产管理（香港）有限公司国际权益研究部部门总监、基金经理、投资决策委员会委员。曾任易方达基金管理有限公司行业研究员、投资经理，易方达资产管理（香港）有限公司投资分析员、投资经理。"
"30576743","胡文伯","男","","CHN","中华人民共和国","2","硕士研究生","金融数学","5","","","","","","","0","","9.00","胡文伯先生，金融数学硕士，本基金的基金经理。现任易方达基金管理有限公司基金经理、基金经理助理。曾任易方达基金管理有限公司固定收益研究员。"
"30576849","冯佳","女","","CHN","中华人民共和国","2","硕士研究生","金融投资","5","10229162","英国诺丁汉大学","1","0","0","2","0","","16.00","冯佳：英国诺丁汉大学金融投资硕士。证券从业年限16年。2005年5月至2009年5月任安永华明会计师事务所审计部高级审计师。2009年6月至2013年1月任第一创业证券研究所研究员、资产管理部信评分析岗。2013年2月至2015年12月任创金合信基金管理有限公司固定收益部投资主办。2016年1月至2017年10月任招商银行股份有限公司私人银行部投研岗。2017年11月加入大成基金管理有限公司，现任固定收益总部债券投资一部副总监（总监助理级）。2020年10月15日至2024年1月16日任大成惠裕定期开放纯债债券型证券投资基金基金经理。2020年11月12日至2024年1月23日任大成惠福纯债债券型证券投资基金基金经理。2021年4月7日起任大成惠平一年定期开放债券型发起式证券投资基金基金经理。2021年5月27日至2023年4月4日任大成恒享混合型证券投资基金基金经理。2021年7月7日至2022年9月16日任大成恒享春晓一年定期开放混合型证券投资基金基金经理。2021年8月13日起任大成景轩中高等级债券型证券投资基金基金经理。2021年10月12日起任大成恒享夏盛一年定期开放混合型证券投资基金基金经理。2021年11月26日起任大成景优中短债债券型证券投资基金基金经理。2021年12月20日起任大成惠源一年定期开放债券型发起式证券投资基金基金经理。2022年2月25日至2023年4月19日任大成惠兴一年定期开放债券型发起式证券投资基金基金经理。2022年12月6日至2024年7月4日任大成景宁一年定期开放债券型证券投资基金基金经理。2024年1月9日起任大成景熙利率债债券型证券投资基金基金经理。2024年4月15日起任大成景朔利率债债券型证券投资基金基金经理。2024年4月29日起任大成聚鑫债券型证券投资基金基金经理。2025年3月20日起任大成景苏利率债债券型证券投资基金基金经理。2025年7月24日起任大成彭博农发行债券1-3年指数证券投资基金基金经理。具有基金从业资格。国籍：中国"
"30000000000000017873","赖礼辉","男","","CHN","中华人民共和国","2","硕士研究生","","","","","","","","","0","","19.00","赖礼辉先生，硕士研究生，18年证券从业经历，具有基金从业资格，中国国籍。曾任长城证券有限责任公司金融研究所股票行业研究员、瑞银证券有限责任公司财富管理部证券分析师，2012年2月加入嘉实基金管理有限公司固定收益部，历任信用研究员、投资经理。2020年10月19日至2022年5月6日任嘉实致安3个月定期开放债券型发起式证券投资基金基金经理、2020年12月4日至2023年6月2日任嘉实策略优选灵活配置混合型证券投资基金基金经理、2021年8月26日至2022年9月20日任嘉实稳怡债券型证券投资基金基金经理、2021年9月2日至2022年9月20日任嘉实致泓一年定期开放纯债债券型发起式证券投资基金基金经理、2021年9月13日至2022年10月1日任嘉实稳裕混合型证券投资基金基金经理、2022年3月29日至2023年6月2日任嘉实浦盈一年持有期混合型证券投资基金基金经理、2022年4月21日至2025年6月5日任嘉实鑫泰一年持有期混合型证券投资基金基金经理、2023年6月2日至2024年6月22日任嘉实新思路灵活配置混合型证券投资基金基金经理、2023年11月7日至2025年10月22日任嘉实稳健兴享6个月持有期债券型证券投资基金基金经理。2020年10月19日至今任嘉实安益灵活配置混合型证券投资基金基金经理、2020年12月4日至今任嘉实稳宏债券型证券投资基金基金经理、2023年2月8日至今任嘉实新趋势灵活配置混合型证券投资基金基金经理、2023年2月28日至今任嘉实多盈债券型证券投资基金基金经理、2023年6月2日至今任嘉实新起点灵活配置混合型证券投资基金基金经理、2023年6月13日至今任嘉实稳健添翼一年持有期混合型证券投资基金基金经理、2025年1月3日至今任嘉实润泽量化一年定期开放混合型证券投资基金基金经理、2025年1月3日至今任嘉实新添丰定期开放混合型证券投资基金基金经理、2026年1月14日至今任嘉实致融一年定期开放债券型发起式证券投资基金基金经理。"
"30576931","张世略","男","","CHN","中华人民共和国","2","硕士研究生","","","","","","","","","0","","","张世略，硕士研究生，拥有9年基金行业工作经验。2016年2月加入兴银基金管理有限责任公司，历任行业研究员、基金经理助理。现任权益投资部基金经理。2020年11月10日起任兴银策略智选混合型证券投资基金基金经理；2021年02月18日至2022年07月22日，任兴银科技增长1个月滚动持有期混合型证券投资基金基金经理；2021年10月29日至2023年08月28日，任兴银大健康灵活配置混合型证券投资基金基金经理；2023年10月18日起任兴银科技增长1个月滚动持有期混合型证券投资基金基金经理；2024年09月05日起任兴银数字经济智选混合型发起式证券投资基金基金经理。"
"30577135","王侃","男","","CHN","中华人民共和国","2","硕士研究生","经济学","5","10395127","帕德博恩大学","0","0","0","1,2","0","","11.00","王侃先生，基金经理，中国籍，德国帕德博恩大学经济学硕士。12年证券从业经历。2012年1月至2012年9月任德国帕德博恩大学统计与计量经济学小组助理研究员，2012年12月至2014年9月任东方金诚国际信用评估有限公司金融业务部信用分析师，2014年9月至2016年7月任中国人保资产管理有限公司信用评估部信用分析师，2016年8月加入国投瑞银基金管理有限公司固定收益部，2019年12月9日至2020年10月21日期间担任国投瑞银优化增强债券型证券投资基金的基金经理助理。2020年11月7日起担任国投瑞银顺昌纯债债券型证券投资基金基金经理，2021年2月27日起兼任国投瑞银和泰6个月定期开放债券型发起式证券投资基金基金经理，2021年4月9日起兼任国投瑞稳定增利债券型证券投资基金基金经理，2022年1月12日起兼任国投瑞银恒誉90天持有期中短债债券型证券投资基金基金经理，2023年11月22日起兼任国投瑞银恒源30天持有期债券型证券投资基金基金经理，2024年1月26日起兼任国投瑞银和景180天持有期债券型证券投资基金基金经理，2024年6月4日起兼任国投瑞银恒扬30天持有期债券型证券投资基金基金经理，2024年6月19日起兼任国投瑞银和宜债券型证券投资基金基金经理。曾于2021年9月8日至2023年7月20日期间担任国投瑞银顺景一年定期开放债券型证券投资基金基金经理，2021年2月27日至2023年8月4日期间担任国投瑞银顺荣39个月定期开放债券型证券投资基金基金经理，2020年11月7日至2024年10月22日期间担任国投瑞银顺悦3个月定期开放债券型证券投资基金基金经理，2020年10月22日至2024年12月26日期间担任国投瑞银顺恒纯债债券型证券投资基金基金经理。"
"30577136","王立芹","女","","CHN","中华人民共和国","2","硕士研究生","","","","","","","","","0","","17.00","王立芹女士，硕士研究生，18年证券从业经历，具有基金从业资格，中国国籍。曾任中诚信国际信用评级有限公司公司评级一部总经理、民生加银基金管理有限公司信用研究总监、中欧基金管理有限公司债券投资经理。2020年8月加入嘉实基金管理有限公司，现任职于固收投研体系。2020年10月22日至2022年6月14日任嘉实致享纯债债券型证券投资基金基金经理、2020年10月22日至2023年9月27日任嘉实致宁3个月定期开放纯债债券型证券投资基金基金经理、2020年11月3日至2024年7月5日任嘉实稳盛债券型证券投资基金基金经理、2020年11月9日至2021年10月28日任嘉实如意宝定期开放债券型证券投资基金基金经理、2020年11月9日至2025年6月21日任嘉实稳瑞纯债债券型证券投资基金基金经理、2020年12月24日至2025年1月23日任嘉实致业一年定期开放纯债债券型发起式证券投资基金基金经理、2021年7月24日至2022年8月31日任嘉实稳鑫纯债债券型证券投资基金基金经理、2021年8月11日至2024年12月27日任嘉实安泽一年定期开放纯债债券型发起式证券投资基金基金经理、2021年11月17日至2025年6月4日任嘉实中债1-3年政策性金融债指数证券投资基金基金经理、2021年12月17日至2023年1月3日任嘉实致禄3个月定期开放纯债债券型发起式证券投资基金基金经理、2022年3月9日至2023年6月20日任嘉实中债3-5年国开行债券指数证券投资基金基金经理、2022年3月9日至2025年6月4日任嘉实彭博国开行债券1-5年指数证券投资基金基金经理。2020年10月22日至今任嘉实信用债券型证券投资基金基金经理、2020年10月22日至今任嘉实致华纯债债券型证券投资基金基金经理、2020年12月24日至今任嘉实致兴定期开放纯债债券型发起式证券投资基金基金经理、2021年7月27日至今任嘉实汇鑫中短债债券型证券投资基金基金经理、2021年8月11日至今任嘉实致盈债券型证券投资基金基金经理、2021年9月8日至今任嘉实致元42个月定期开放债券型证券投资基金基金经理、2021年9月8日至今任嘉实致泓一年定期开放纯债债券型发起式证券投资基金基金经理、2021年10月19日至今任嘉实商业银行精选债券型证券投资基金基金经理、2021年11月17日至今任嘉实致益纯债债券型证券投资基金基金经理、2025年8月26日至今任嘉实稳元纯债债券型证券投资基金基金经理。"
"30577138","李丹","女","","CHN","中华人民共和国","2","硕士研究生","管理学","6","10123973","中国人民大学","1","1","1","","0","","","李丹女士,硕士研究生。曾就职于信达证券股份有限公司。2015年4月加入银华基金。现任固定收益投资管理部基金经理。自2020年10月20日起至2021年10月18日担任"银华岁盈定期开放债券型证券投资基金"基金经理,自2021年02月23日起兼任"银华纯债信用主题债券型证券投资基金（LOF）"基金经理,自2021年03月24日起兼任"银华信用四季红债券型证券投资基金"、"银华信用季季红债券型证券投资基金"基金经理,自2021年03月24日起至2022年01月25日兼任"银华添泽定期开放债券型证券投资基金"基金经理,自2021年05月27日起至2023年11月22日兼任"银华招利一年持有期混合型证券投资基金"基金经理,自2021年05月27日起至2023年07月11日兼任"银华汇盈一年持有期混合型证券投资基金"基金经理,自2021年07月23日起兼任"银华华茂定期开放债券型证券投资基金"基金经理,自2022年01月26日起兼任"银华永盛债券型证券投资基金"基金经理,自2022年09月08日起兼任"银华绿色低碳债券型证券投资基金"基金经理。具有从业资格。国籍：中国。"
"30000000000000027969","夏祥全","男","","CHN","中华人民共和国","2","硕士研究生","","","","","","","","","0","","14.00","夏祥全先生，硕士研究生。2011年起从事金融相关工作，曾任职于上海申银万国证券研究所、上海保银投资管理有限公司、上海证源资产管理有限公司等。2020年03月加入申万菱信基金，曾任申万菱信量化成长混合型证券投资基金、申万菱信价值优先混合型证券投资基金、申万菱信双禧混合型发起式证券投资基金基金经理，现任申万菱信量化对冲策略灵活配置混合型发起式证券投资基金、申万菱信中证1000指数增强型证券投资基金、申万菱信红利量化选股股票型证券投资基金、申万菱信量化小盘股票型证券投资基金(LOF)、申万菱信沪深300优选指数增强发起式证券投资基金、申万菱信智能生活量化选股混合型发起式证券投资基金基金经理。"
"30000000000000208552","耿帅军","男","","CHN","中华人民共和国","2","硕士研究生","理学","1","","","","","","","0","","14.00","耿帅军先生，理学硕士。简历同上。管理的公募基金包括：2020年10月22日至今担任中金MSCI中国A股国际质量指数发起式证券投资基金、中金中证沪港深优选消费50指数证券投资基金基金经理，2020年10月29日至今担任中金沪深300指数增强型发起式证券投资基金、中金中证500指数增强型发起式证券投资基金、中金中证优选300指数证券投资基金（LOF）基金经理，2021年1月21日至今担任中金MSCI中国A股国际质量交易型开放式指数证券投资基金基金经理，2022年6月10日至今担任中金中证科技先锋交易型开放式指数证券投资基金基金经理，2022年10月25日至今担任中金中证500ESG基准指数增强型证券投资基金基金经理，2023年3月14日至今担任中金中证1000指数增强型发起式证券投资基金基金经理，2025年3月13日至今担任中金中证A500指数增强型证券投资基金基金经理，2026年1月14日至今担任中金恒嘉稳健3个月持有期债券型发起式证券投资基金基金经理。"
"30577312","高鹏飞","男","","CHN","中华人民共和国","2","硕士研究生","","","","","","","","","0","CPA","10.00","高鹏飞先生，硕士，CPA。曾任德勤会计师事务所审计师；投中资本分析师。2013年8月至2017年11月担任海通证券股份有限公司投资经理。2017年11月至2020年5月担任华夏久盈资产管理有限责任公司投资经理。2020年6月加入江信基金管理有限公司，任职于权益投资总部，现任权益投资总部总监，并担任江信瑞福灵活配置混合型证券投资基金基金经理（自2020年11月20日起任职）、江信同福灵活配置混合型证券投资基金基金经理（自2023年9月15日起任职）、江信祺福债券型证券投资基金基金经理（自2023年12月26日起任职）。"
"30000000000000181470","杨凡","男","","CHN","中华人民共和国","2","硕士研究生","工学","1","10143851","清华大学","1","1","1","","0","","17.00","杨凡先生，国籍中国，工学硕士，18年证券从业经验。曾任中信证券分析师，大成创新资本管理有限公司投资经理，国海证券资产管理部投资经理，深圳市泰瑞通财富管理有限公司总经理，江信基金管理有限公司权益投资总监。2023年09月加盟鹏华基金管理有限公司，现担任权益投资一部基金经理。2024年06月担任鹏华宏观混合基金经理，杨凡具备基金从业资格。"
"30000000000000026625","余丽旋","女","","CHN","中华人民共和国","3","本科","管理学","6","10123973","中国人民大学","1","1","1","","0","CPA","13.00","余丽旋女士，中国国籍，具有基金从业资格，中国人民大学管理学学士，中国注册会计师（CPA）非执业会员。现任博远基金管理有限公司固定收益投资总部部门总经理。曾任职于易方达基金管理有限公司、深圳市万杉资本管理有限公司。2020年10月26日起任博远鑫享三个月持有期债券型证券投资基金基金经理。2021年12月7日起任博远臻享3个月定期开放债券型证券投资基金基金经理。2023年8月7日起任博远利兴纯债一年定期开放债券型发起式证券投资基金基金经理。"
"30577519","万志文","男","","CHN","中华人民共和国","2","硕士研究生","金融","5","10143851","清华大学","1","1","1","","0","","","万志文先生，硕士。2015年从清华大学硕士研究生毕业后加入博时基金管理有限公司。历任研究员、高级研究员兼基金经理助理、博时中债3-5年进出口行债券指数证券投资基金(2021年8月17日-2022年8月4日)、博时中债0-3年国开行债券指数证券投资基金(2021年9月9日-2023年4月16日)、博时月月乐同业存单30天持有期混合型证券投资基金(2022年6月7日-2023年9月12日)、博时中债3-5年政策性金融债指数证券投资基金(2021年8月17日-2023年10月26日)、博时中债1-3年政策性金融债指数证券投资基金(2021年8月17日-2024年3月12日)、博时中债5-10年农发行债券指数证券投资基金(2021年8月17日-2024年3月12日)、博时中债0-3年国开行债券交易型开放式指数证券投资基金(2022年8月26日-2024年6月7日)、博时中债0-3年国开行债券交易型开放式指数证券投资基金联接基金(2023年4月17日-2024年6月7日)的基金经理。现任博时中债3-5年国开行债券指数证券投资基金(2020年10月26日-至今)、博时中债1-3年国开行债券指数证券投资基金(2020年10月26日-至今)、博时中债7-10年政策性金融债指数证券投资基金(2023年3月15日-至今)、博时锦源利率债债券型证券投资基金(2023年12月13日-至今)、博时上证30年期国债交易型开放式指数证券投资基金(2024年3月20日-至今)的基金经理。"
"30577615","张文","男","","CHN","中华人民共和国","2","硕士研究生","","","","","","","","","0","","9.00","张文先生，硕士，12年证券基金投资研究交易经验。曾任中山证券有限责任公司固定收益部交易员、第一创业证券股份有限公司资产管理部高级交易经理、深圳慈曜资产管理有限公司交易管理部交易主管、新疆前海联合基金管理有限公司基金经理助理、新疆前海联合泳益纯债债券型证券投资基金基金经理（自2021年8月20日至2021年9月14日）、新疆前海联合泓旭纯债1年定期开放债券型发起式证券投资基金基金经理（自2021年8月20日至2022年1月5日）和新疆前海联合泳嘉纯债债券型证券投资基金基金经理（自2021年8月20日至2022年7月27日）。现任新疆前海联合泓元纯债定期开放债券型发起式证券投资基金基金经理（自2020年10月28日起任职）、新疆前海联合淳安纯债3年定期开放债券型证券投资基金基金经理（自2020年10月28日起任职）、新疆前海联合新思路灵活配置混合型证券投资基金基金经理（自2020年10月29日起任职）、新疆前海联合汇盈货币市场基金基金经理（自2020年12月1日起任职）、新疆前海联合海盈货币市场基金基金经理（自2021年5月18日起任职）、新疆前海联合泓瑞定期开放债券型发起式证券投资基金基金经理（自2021年8月20日起任职）、新疆前海联合添鑫3个月定期开放债券型证券投资基金基金经理（自2021年8月20日起任职）、新疆前海联合淳丰纯债87个月定期开放债券型证券投资基金基金经理（自2021年8月20日起任职）、新疆前海联合润盈短债债券型证券投资基金基金经理（自2022年3月5日起任职）和新疆前海联合添和纯债债券型证券投资基金基金经理（自2022年3月5日起任职）。"
"30577625","胡淼","男","","CHN","中华人民共和国","2","硕士研究生","金融数学","5","10229522","芝加哥大学","1","0","0","","0","","","胡淼,男,芝加哥大学金融数学硕士,2014年加入中信证券资产管理部,从事数量化投资研究工作,负责衍生品以及大类资产配置等投资策略的研发工作,具备丰富的跨市场多资产投资研究经验。"
"30577626","薛一品","男","","CHN","中华人民共和国","2","硕士研究生","金融数学","5","10394651","美国北卡州立大学","0","0","0","1,2","0","CFA,FRM","13.00","薛一品先生，美国北卡州立大学金融数学硕士，特许金融分析师（CFA），金融风险管理师（FRM），14年证券从业经历。历任路透社固定收益市场分析师；裕信银行美国总部全球固定收益组合投资经理；瑞士再保险资产管理中心纽约总部副总裁助理；新华资产管理股份有限公司固定收益部投资经理；中国国际金融股份有限公司固定收益投资经理。2021年8月加入本公司，现任固定收益投资部基金经理。2021年12月起担任摩根士丹利华鑫灵动优选债券型证券投资基金基金经理。"
"30323805","李喆","男","","CHN","中华人民共和国","2","硕士研究生","","","","","","","","","0","","7.00","李喆先生，硕士。2014年起先后在汇川技术有限责任公司、中投证券工作。2017年加入博时基金管理有限公司。历任研究员、高级研究员兼基金经理助理。现任博时逆向投资混合型证券投资基金(2020年10月28日至今)、博时先进制造混合型证券投资基金(2021年5月19日至今)、博时凤凰领航混合型证券投资基金(2021年9月22日至今)、博时高端装备混合型证券投资基金(2022年6月29日至今)、博时工业4.0主题股票型证券投资基金(2022年6月29日至今)的基金经理。"
"30577629","孟巍","男","","CHN","中华人民共和国","2","硕士研究生","集成电路工程","1","10149414","复旦大学","1","1","1","","0","","11.00","孟巍先生，复旦大学微电子学学士，复旦大学集成电路工程硕士，从事行业研究相关工作多年，具有较强的复合专业背景。曾任广发证券发展研究中心研究员，上海光大证券资产管理有限公司权益部研究员及权益公募投资部副总经理，现任公司权益投资总监兼权益公募投资部总经理兼研究部总经理。"
"30577698","陈曦","男","","CHN","中华人民共和国","2","硕士研究生","","","10123973","中国人民大学","1","1","1","","0","","7.00","陈曦先生，硕士。2015年从中国人民大学硕士研究生毕业后加入博时基金管理有限公司。历任研究员、高级研究员、高级研究员兼投资经理助理、资深研究员兼投资经理助理、研究部总经理助理兼投资经理助理、研究部总经理助理、博时睿利事件驱动灵活配置混合型证券投资基金（LOF）(2020年10月28日-2023年9月16日)、博时裕益灵活配置混合型证券投资基金(2022年7月22日-2024年4月23日)的基金经理。现任行业研究部总经理助理兼博时创业成长混合型证券投资基金(2022年7月22日-至今)、博时国企改革主题股票型证券投资基金(2022年7月29日-至今)的基金经理。"
"30577700","吴鹏","男","","CHN","中华人民共和国","2","硕士研究生","","","10226507","上海交通大学","1","1","1","","0","","9.00","吴鹏先生，硕士。2011年至2012年参加大学生西部计划支教。2016年从上海交通大学硕士研究生毕业后加入博时基金管理有限公司。历任研究员、高级研究员兼基金经理助理、博时研究优选灵活配置混合型证券投资基金（LOF）(2020年10月28日-2023年9月1日)、博时研究优享混合型证券投资基金(2024年10月30日-2025年2月26日)的基金经理。现任博时研究慧选混合型证券投资基金(2023年2月24日-至今)、博时研究回报混合型证券投资基金(2024年10月30日-至今)、博时研究臻选三年持有期灵活配置混合型证券投资基金(2024年10月30日-至今)的基金经理。"
"30577701","周庆","男","","CHN","中华人民共和国","2","硕士研究生","工商管理","3","10149414","复旦大学","1","1","1","","0","","9.00","周庆先生，研究生学历。曾任中国银行上海市分行金融机构部团队负责人岗位，财通证券资产管理有限公司固收私募投资部产品经理、固收研究部研究员、固收私募投资部投资经理助理、固收公募投资部高级经理、B角、基金经理职务。2025年3月加入泰信基金管理有限公司，曾任金融科技部联席总监，现任固收投资部总监兼集中交易部联席总监、基金经理，2025年10月任泰信鑫瑞债券型发起式证券投资基金基金经理，2025年10月任泰信汇盈债券型证券投资基金基金经理，2025年10月任泰信添益90天持有期债券型证券投资基金基金经理。"
"30000000000000040604","樊艳","女","","CHN","中华人民共和国","2","硕士研究生","工商管理","3","10144025","中国科学技术大学","1","1","1","","0","","","樊艳，工商管理硕士，1999年-2013年，华安证券证券投资部研究员、投资经理，2013年至2024年7月日，华安证券资产管理总部投资经理，2024年7月日至今，华安资管投资经理。对于权益类市场、固收类市场有较长期投资经历，注重权益类市场择时择股研究，以及投资组合风险管控。"
